s,lift,drag
3.1,67.01492621566022,4.774190442009272
3.1500000000000004,66.31493496645967,7.548703539766766
3.2,67.33715226655599,4.99556213753169
3.2500000000000004,66.87055464008671,6.658394922655748
3.3000000000000003,65.00757505571849,4.830061683029077
3.35,67.12102187385798,4.582678981797094
3.4000000000000004,66.11641840767885,6.864868461554674
3.45,67.47609715472025,5.899046582674672
3.5000000000000004,65.81451058997303,3.9368448050509666
3.5500000000000003,66.75497042943412,7.285168952029539
3.6,69.77164208330507,5.321416051167601
3.6500000000000004,66.06498834441817,6.4072828480055755
3.7,65.62773288900252,6.737235310052756
3.7500000000000004,66.93154553126557,4.377904210121996
3.8000000000000003,66.44078901756882,5.182962816403091
3.85,65.27095030768541,8.551025048791638
3.9000000000000004,65.6113528814555,7.125805763291664
3.95,68.8894484681278,4.0422160983947055
4,68.5456804684686,5.724391552794665
4.05,66.8409617669241,4.4789140256016395
4.1,65.69599309054738,7.763329238110817
4.1499999999999995,68.28214746168118,6.186224044942505
4.2,66.83385654282489,5.760078409992289
4.25,66.35114533379377,7.712843993163329
4.3,67.89397900377604,7.864025297874575
4.35,67.77151080316878,2.755580880580983
4.3999999999999995,66.78211153917698,7.180386987354928
4.45,67.73834837158454,5.596697179754798
4.5,66.62799354624664,7.256910198366579
4.55,65.939205266573,4.933869244857002
4.6,69.13177679936572,7.138326851061289
4.6499999999999995,63.77602252616413,4.897868822762706
4.7,66.70842826216594,6.669223931628239
4.75,65.81866032388972,4.342364335989593
4.8,65.94036553350327,6.312129246064518
4.85,66.6825076177701,9.327037971285552
4.9,65.18749004982236,8.01686365734709
4.95,67.60673450376423,7.52959346447618
5,65.34080756917656,4.635132146384851
5.05,68.5858129584917,8.163067990426207
5.1,65.86309042748898,7.48440833505938
5.15,68.41414910200885,5.371853472923722
5.2,67.1074250003638,5.698815999732481
5.25,62.60066460072779,5.282707211822188
5.3,68.88119749297496,7.438777824635624
5.35,69.00383488834188,4.899762867633763
5.4,66.02019988472527,5.683108742547803
5.45,68.45152275234213,4.505489199728227
5.5,67.64885911798989,7.285055181337759
5.55,67.94800032584838,3.9399176181044138
5.6,64.2406438722309,4.355452241007188
5.65,64.47227180697791,3.894429701658412
5.7,64.60562898468828,5.248943595700246
5.75,68.12007717366234,6.62790074081839
5.8,67.32519349183892,4.1528580358136695
5.85,69.3081722020199,8.419308190578121
5.9,64.85625040934111,6.506491592850141
5.95,65.10275742566016,5.52410585684118
6,67.5922830493396,6.28490257978543
6.05,64.89162474995814,6.814867056501063
6.1,66.36590214573242,6.455582400850234
6.15,66.39063369944778,6.577959311452589
6.2,67.97009074152376,6.203568365655204
6.25,65.4040232123639,6.7662329426725885
6.3,66.97737220875183,6.021110428684886
6.35,67.86028343420226,5.843380809235381
6.4,67.16880576097275,3.944640720814843
6.45,68.85177071712152,8.031218668356088
6.5,66.67991782290765,5.310115400637361
6.55,66.21927814635565,7.453738933785943
6.6,66.93778111716787,5.306677984072675
6.65,65.19392762011594,8.09432640786402
6.7,67.32187320730729,4.840026128280199
6.75,69.09307976096659,5.438736847082441
6.8,68.97586751126406,6.068289101921069
6.85,65.00836516608629,6.256390787378097
6.9,65.42443723061177,7.234046343976953
6.95,66.09861634786246,8.601774478999786
7,66.83759663734526,7.449511161508216
7.05,67.09223645735567,6.04109476970101
7.1,63.99609545801238,6.065697839111224
7.15,66.17829724826751,3.462914033463816
7.2,67.84518685498877,6.977463089536174
7.25,68.13457904443847,7.184235649674118
7.3,69.10546356251126,8.498680412165005
7.35,67.32264539768339,5.2832802008367485
7.4,65.46990481523648,4.321521160464442
7.45,66.80212928525759,6.272210521392662
7.5,66.95659234127973,4.97103356097511
7.55,67.4688501851198,4.388818479663958
7.6,68.04485986778553,4.97824676173974
7.65,67.589255263601,6.00614923396015
7.7,63.906614628401286,6.835533965750045
7.75,68.19337280892701,6.986004810801033
7.8,68.49901982211246,7.457513975617719
7.85,68.44635781564187,6.011934334678782
7.9,65.03122180753198,4.40373371485169
7.95,65.83951734782191,6.643408203785098
8,66.70430633159273,6.60151938890575
8.05,64.93405289406512,5.465570975133353
8.1,64.48502304885989,5.870156045286523
8.15,68.994435151059335,5.933512198571145
8.2,65.72999104662344,6.689493418964925
8.25,67.50338612564767,4.306760349180102
8.3,67.65299244266649,6.374232459061658
8.35,66.35998721246483,8.131122375454899
8.4,66.60958931599833,3.759772404683595
8.45,63.07923688532736,5.258867139958332
8.5,67.11634646603945,7.544280687430419
8.55,68.52656665236654,10.244520372267655
8.6,66.36815339905857,5.482542931135028
8.65,66.99968741929824,7.348666189756067
8.7,65.25515555906482,3.794508677760553
8.75,68.29454492528335,4.852898517851931
8.8,67.58343859191169,6.248152738257102
8.85,65.29039656438505,3.6711915200333447
8.9,66.88327520209633,7.093980782046603
8.95,65.95274299182564,8.565763025569778
9,68.26625319559436,3.6270307876651913
9.05,65.33459257865523,8.384715127513356
9.1,66.59980236913303,4.499326871637659
9.15,67.57261275035708,4.376912329100671
9.2,67.63567150851992,4.401913193974187
9.25,65.68832914358606,6.40873718391523
9.3,68.99064102636596,5.605811190680424
9.35,68.61574429599979,6.103622394610023
9.4,69.27254974150962,5.764858542476481
9.45,64.56836742362722,4.958843529469725
9.5,66.31672184379231,6.717312164444918
9.55,66.14666407897178,4.816420421020222
9.6,65.00959036123018,5.765555140563881
9.65,64.13010689830024,5.369864401545907
9.700000000000001,66.27923631748267,7.4695282988704115
9.75,65.18059233322923,8.151829342689506
9.8,65.09126938770885,5.403609864400531
9.85,66.72994372057143,7.340985827605856
9.9,65.2965428044435,8.882025486833673
9.950000000000001,64.31173407665153,6.970039987728123
10,66.5536901363477,6.961494328776221
10.05,66.02697540715835,7.512861971647688
10.1,68.42150576142804,5.738820768201663
10.15,65.44372814293499,4.698628297863051
10.200000000000001,65.90227370730553,7.366136003648891
10.25,67.89008958427205,5.892876094629051
10.3,64.55921226943119,6.283098821355702
10.35,68.33039051346532,5.019878936548
10.4,67.47794549176494,2.739392017715217
10.450000000000001,66.46370150303149,7.25532761703119
10.5,68.31489697584232,6.6244652721742145
10.55,68.09247048905044,5.918731085296727
10.6,66.77414406289762,3.897274678168576
10.65,67.36093482617423,6.246064753988833
10.700000000000001,66.37437538459531,5.161761622712417
10.75,64.95753460474646,5.2060033276527715
10.8,64.99673657092353,7.529850797107452
10.85,67.82009592520242,7.514473258773031
10.9,68.2813225300002,6.747036997495773
10.950000000000001,67.93481885517988,5.7390347141358315
11,65.00173997400856,6.32314031674288
11.05,66.52503082456441,5.719879322073166
11.1,65.93686368172354,4.872437187492389
11.15,67.03864000900649,5.5663620685045405
11.200000000000001,65.06039709171452,6.5142183236106685
11.25,68.08248083930744,6.464673691454154
11.3,68.64812360503834,6.436426428699559
11.35,67.29673705302429,9.706894009431092
11.4,65.03985593237559,3.0710940036785983
11.450000000000001,67.78033988793642,3.7084398926361875
11.5,66.02425193012898,7.076331143170285
11.55,68.71886330509983,6.183986600873276
11.6,66.41287863881266,6.591671857020879
11.65,64.1801331770886,4.903596416484753
11.700000000000001,67.27969395520387,3.456867438776721
11.75,67.39392720023538,6.433086877767558
11.8,67.13647794221899,6.883301974617283
11.85,64.87758524319169,3.479343273896365
11.9,62.682869775261686,7.951446065819043
11.950000000000001,65.447180315449,8.241114670256344
12,65.71635495635354,5.823145677911065
12.05,67.54359615236758,7.845606532057127
12.1,65.53508367077491,6.035232600031266
12.15,63.898555123732145,6.330710724926161
12.200000000000001,66.00258800293761,7.106050818299393
12.25,67.37713414171238,6.075846642290156
12.3,66.87595852191635,7.412898032292664
12.35,68.55329271180481,5.41553187876677
12.4,67.70729303797529,4.228969598278031
12.450000000000001,68.0618892071996,6.4054632894732135
12.5,66.40700114876296,9.27198183047753
12.55,66.9218421582057,6.808605056092526
12.6,68.5336883251717,6.5040648648336585
12.65,67.27601416272273,2.817256760378105
12.700000000000001,68.43242992291316,5.348454224125325
12.75,67.41660517837353,7.621880172670154
12.8,64.24079982265691,5.637352626592074
12.85,66.5815083371335,5.9727408745277835
12.9,64.72650000371422,6.058233298536866
12.950000000000001,67.60703868502263,5.334814908833998
13,64.45743623012496,3.2547198781399103
13.05,65.32734968957683,7.653547901774367
13.1,67.07662338889747,5.126761166000265
13.15,67.59456364944633,3.926790657953471
13.200000000000001,65.53152442563952,5.165873932148945
13.25,65.57831590935872,6.214319150147932
13.3,65.6255513482135,6.021907371109487
13.35,66.30805719802677,6.1332185865761355
13.4,67.31855625349412,7.3400035995489965
13.450000000000001,66.64431654282964,5.107417197780493
13.5,66.36691072566956,6.094863968357748
13.55,65.95028811710303,4.304941035078753
13.6,67.65094702474863,6.506897899043213
13.65,67.82076113535524,8.243175813383157
13.700000000000001,68.41699215448008,7.907996645101687
13.75,64.91831984824779,7.514729262479091
13.8,66.62569147103922,7.411264210429977
13.85,66.08141711801238,7.550066689041536
13.9,65.67051170061579,8.273130401321259
13.950000000000001,65.65453680622495,4.472341608513242
14,66.32291466729762,10.758614926190521
14.05,68.25243337699952,6.659118629081976
14.1,66.636054810226085,10.156272783760143
14.15,68.99077927543763,9.434687893374514
14.200000000000001,64.7142135079469,7.734881569531635
14.25,64.00120183966213,5.127605720338779
14.3,68.77947639511181,7.017888210883208
14.35,67.93440241963799,6.059753673544542
14.4,65.41863015885811,6.069479449543954
14.450000000000001,67.30334037871465,10.439938040132533
14.5,66.24752030410046,6.776670003954874
14.55,64.52809358306631,6.250189295603409
14.6,66.8473846479475,6.339544975204472
14.65,69.61414566272275,3.382149624067694
14.700000000000001,67.14431307064717,4.941539763584859
14.75,65.86114051444672,3.810087586669394
14.8,65.96089964320359,7.2159736390297144
14.85,66.5608920384665,6.2556647927403475
14.9,67.44864022546466,4.499901165561257
14.950000000000001,66.50713291884341,8.510254086474164
15,63.30358768397014,7.6656342323995945
15.05,62.20889977268918,6.916054831322783
15.1,66.9492560770393,7.156609518666958
15.15,65.43362451888085,4.496828380305576
15.200000000000001,65.13505321002778,5.640232670311734
15.25,66.29502288772784,6.865834142409781
15.3,67.37342091780937,4.5493451850376765
15.35,70.25367076303147,10.263232055689382
15.4,65.67866066507881,8.184743940390852
15.450000000000001,69.31546763948322,7.885412925748399
15.5,67.34266322287027,6.277655763353218
15.55,68.01190309071403,4.070658202705314
15.6,67.18982560056762,7.870236087236835
15.65,66.54131799284878,8.336877262287741
15.700000000000001,66.30768331958288,6.673255492642883
15.75,67.99300654096253,5.452149722311585
15.8,64.01965959102712,7.096105195852534
15.85,68.89643042526933,6.906698108792149
15.9,66.73651420217308,5.012568719463083
15.950000000000001,65.89874330491821,5.281701904988611
16,67.64186000339681,6.526056044194831
16.05,67.07133610074014,7.685231000683554
16.1,66.91802901436559,9.587193100962866
16.150000000000002,63.03184536416739,4.5242748845844405
16.200000000000003,67.10136255272481,5.338080252831539
16.250000000000004,68.27898760868423,8.225611139086668
16.3,64.9934205110258,6.358362933220591
16.35,68.08600950953924,7.1467082193520755
16.400000000000002,67.05730771581999,4.876785846865294
16.450000000000003,66.38937541477641,5.697230272842955
16.500000000000004,65.7947149519235,6.684048701367224
16.55,70.21314033123723,4.7889367150795366
16.6,66.12006997031918,8.01628714280116
16.650000000000002,66.01706323663565,4.293330334788651
16.700000000000003,65.1636074381268,7.45679357512455
16.750000000000004,66.62348505905767,6.44426022009574
16.8,68.19147660387434,4.224115817056779
16.85,67.01958177434886,8.755617999708265
16.900000000000002,64.76378607868836,6.4628153641091854
16.950000000000003,63.55756095966314,5.606493541220963
17.000000000000004,66.27318664910052,7.0640188929237695
17.05,67.44716784707606,5.908916974952146
17.1,68.1808832357164,5.773223427698682
17.150000000000002,66.39925605283402,5.171217477160264
17.200000000000003,67.31663038156742,7.066851858172064
17.250000000000004,68.11104716210559,4.591656475139711
17.3,67.27059533117887,6.417239352520366
17.35,67.39589728145472,5.931413389899927
17.400000000000002,66.17136388543443,5.683897804432505
17.450000000000003,64.95379979059537,7.212853712033844
17.500000000000004,68.05672351960561,6.827812690240347
17.55,67.74916370410355,5.8188317709973365
17.6,67.60150028795377,6.984343208493785
17.650000000000002,65.75618004130764,3.717435445627168
17.700000000000003,65.87317119399417,4.752554244893339
17.750000000000004,66.05869691797913,6.32409685022609
17.8,67.11719022083366,8.47512831729525
17.85,69.16208606560038,4.454807878351897
17.900000000000002,66.37128214373737,3.7816529366235834
17.950000000000003,63.36288216986737,6.326001742063762
18.000000000000004,67.16660295899165,6.212733419114583
18.05,67.58924015189908,4.068515518039292
18.1,63.97151070404421,6.1965821017012415
18.150000000000002,66.58361894218577,5.777564252239462
18.200000000000003,67.38574513253077,6.4567862830686265
18.250000000000004,66.85058962457829,4.590603679450633
18.3,63.38588981179536,5.321744019060105
18.35,68.27072882765279,5.1794560139974655
18.400000000000002,66.60019229090594,7.915542344760171
18.450000000000003,64.36035387301091,5.425009186857013
18.500000000000004,66.6057570556194,5.6414824430246
18.55,66.34873348519024,3.438926200175215
18.6,64.04337434101498,6.261686216056897
18.650000000000002,69.64924078964323,5.261106115045119
18.700000000000003,66.31244395130173,7.521759249670165
18.750000000000004,68.32053956068685,7.688806432986633
18.8,65.20315523136878,5.624403844088898
18.85,64.8179997706238,3.9501590843241448
18.900000000000002,65.99582791923628,5.664425053754604
18.950000000000003,66.80053311798073,6.1917644824254765
19.000000000000004,66.29153591198413,4.797923999942981
19.05,63.65856401241727,5.192443129914461
19.1,65.12380408828302,6.897533381711948
19.150000000000002,67.7071347654595,8.361925543744194
19.200000000000003,65.72191686823024,4.294679652537491
19.250000000000004,65.9377242248984,5.367353804600217
19.300000000000004,63.820488624041474,2.8180122758551587
19.35,65.8965539949705,7.380277651939244
19.400000000000002,64.57857596000635,7.142765453571338
19.450000000000003,68.22025386564997,7.569751943595041
19.500000000000004,65.28201161419531,6.229226237673091
19.550000000000004,66.83290596643903,5.388521272428286
19.6,67.69763001439586,3.1472374307574706
19.650000000000002,66.4226996019028,7.1496743620166745
19.700000000000003,65.6693412982854,8.02347923098724
19.750000000000004,68.84508277928889,7.153509116775943
19.800000000000004,66.22496103014406,5.244212818213288
19.85,66.12784774377602,5.051276300305631
19.900000000000002,65.08794736486131,6.043573758960105
19.950000000000003,65.75821245242999,6.098466577576579
20.000000000000004,68.50302047379182,6.828802658846016
20.050000000000004,65.42868283224233,8.062096090631062
20.1,66.62082931569279,7.867748185970321
20.150000000000002,68.16245147972657,6.72457129991775
20.200000000000003,67.60147355272638,4.555294390925474
20.250000000000004,66.8109194284421,4.918376535051757
20.300000000000004,68.12224015460507,4.431589778224963
20.35,64.58516657807769,7.773832711431904
20.400000000000002,67.1372841306899,3.734008804831961
20.450000000000003,65.2101338313258,4.697576755455347
20.500000000000004,64.97350328502078,6.492331417602541
20.550000000000004,67.46098677647487,7.4844189596194965
20.6,68.07117854327971,6.76546306083611
20.650000000000002,67.23250803251948,7.233468770741347
20.700000000000003,66.38498111640212,5.6972598196868045
20.750000000000004,68.47243368887443,5.142859556929787
20.800000000000004,66.40963675335175,3.6191520059091693
20.85,67.15962104248675,6.116520713778587
20.900000000000002,67.5926370545958,8.192054867213333
20.950000000000003,65.86044716920972,6.4732096751683414
21.000000000000004,68.66822723327164,8.303120164930444
21.050000000000004,65.93660808271765,6.856349346860222
21.1,67.2674120528555,6.520079793415461
21.150000000000002,67.88155810575219,4.937213928241819
21.200000000000003,66.96941235584565,6.456117139874486
21.250000000000004,64.28997565112898,4.718605230848149
21.300000000000004,67.86443022559953,7.853879902855127
21.35,62.349296064095185,4.686193541137763
21.400000000000002,66.64225955389061,5.287911942736959
21.450000000000003,66.9767082904536,8.051038706581256
21.500000000000004,64.32080612152492,5.194652412431655
21.550000000000004,66.73653575173017,7.875131460525208
21.6,66.51430875231522,5.937144756931867
21.650000000000002,66.77982264837081,5.63410133325912
21.700000000000003,65.33852614992918,5.652473601733561
21.750000000000004,65.04578753373045,7.516113344949309
21.800000000000004,65.51712260137187,3.944704408658286
21.85,65.44634487815374,3.961395908320141
21.900000000000002,65.21140249793797,6.9877121363394945
21.950000000000003,65.16765919413099,8.074116035513574
22.000000000000004,65.27679568763122,9.320268942554343
22.050000000000004,66.28910673882287,7.435213872610906
22.1,65.58971521427917,7.443723959826124
22.150000000000002,66.62211273349719,7.880548162019288
22.200000000000003,66.79861426841823,5.138670956073373
22.250000000000004,64.6772567399123,5.939932868335295
22.300000000000004,67.81023805981035,6.398011279364921
22.35,65.89354005252274,6.115457286352347
22.400000000000002,68.30798086661459,8.454317201812415
22.450000000000003,64.15991550331417,8.037266196710824
22.500000000000004,66.98031237429257,8.415506251491353
22.550000000000004,67.96758993795497,8.00602791879251
22.6,66.36208989900017,7.859090164972326
22.650000000000002,65.1592517308681,3.9474856298998056
22.700000000000003,67.72191997014986,7.111409473149343
22.750000000000004,66.55711450812572,3.4648325527616564
22.800000000000004,66.17341723818706,6.313290375852109
22.85,69.51568668534475,6.91392181916376
22.900000000000002,63.75645106372523,5.086270461525795
22.950000000000003,65.8454739292263,8.36327680710558
23.000000000000004,66.06096189018038,6.682340506648382
23.050000000000004,67.01887106036841,5.662433516624435
23.1,66.7283518796336,7.024765499747009
23.150000000000002,70.4795888998961,6.870322518198685
23.200000000000003,66.67673610039523,8.042671839912305
23.250000000000004,69.25001721172282,7.64429176307585
23.300000000000004,67.54399573002891,8.539086742045823
23.35,68.2422781552521,5.722391925809677
23.400000000000002,67.88601764213256,4.820578847567911
23.450000000000003,65.92025256158679,8.53239209532046
23.500000000000004,69.02668642255112,5.597357505129662
23.550000000000004,67.82470809507696,6.859793033295731
23.6,66.51089331014954,7.368373691529917
23.650000000000002,67.51431576862393,3.977069817305109
23.700000000000003,68.67469295483953,6.967704599709266
23.750000000000004,66.82023941956024,4.959065513869267
23.800000000000004,65.57767976875277,4.897653184423934
23.85,65.12859057412867,10.066676612948246
23.900000000000002,68.54868769937937,3.7916388205699163
23.950000000000003,66.7489649212372,4.798326296029445
24.000000000000004,67.4742770803121,3.745312888656523
24.050000000000004,64.41926469466195,7.9144528263401615
24.1,66.85950287453072,4.886654119801144
24.150000000000002,65.96546094715538,5.960125648401935
24.200000000000003,65.96032785196124,6.9644221504368735
24.250000000000004,65.65765653352484,7.973721304079184
24.300000000000004,67.69811182595056,8.690497249075609
24.35,66.39667061266131,4.036504837373003
24.400000000000002,67.24461358755585,6.304316995264935
24.450000000000003,68.05618751344038,8.59695175080391
24.500000000000004,68.47317403125635,7.8319240765540705
24.550000000000004,67.73682338912104,6.990884738427456
24.6,66.43057882107918,6.8563634171323
24.650000000000002,66.81565100429,9.488156597232482
24.700000000000003,66.62931902300025,8.015457015249863
24.750000000000004,63.73949179975989,5.32156452035313
24.800000000000004,66.13084321940171,6.012514640772269
24.85,65.42972575307465,4.522967495681879
24.900000000000002,66.08545728409122,5.82871668520687
24.950000000000003,64.24868927064573,5.694364006640413
25.000000000000004,62.48655817403487,4.2725653303699955
25.050000000000004,65.00868749214656,7.390625526992236
25.1,68.82580911209936,7.431744438292272
25.150000000000002,66.59114942902096,8.879763891375669
25.200000000000003,67.03180926623658,7.659921391548077
25.250000000000004,64.60991808290244,6.814597642906613
25.300000000000004,65.23383369208149,9.158965838889367
25.35,64.55149108037267,4.7698454459499
25.400000000000002,66.33571510382288,7.048488368583734
25.450000000000003,67.85522786842549,5.533572439677921
25.500000000000004,67.33257801509953,3.553514704349211
25.550000000000004,68.58908049917042,3.553820657277737
25.6,65.8520320242389,5.897600260258436
25.650000000000002,65.58742729117473,6.9085988547846755
25.700000000000003,63.23737587704606,6.736552917260282
25.750000000000004,67.1379411143841,5.998007048045704
25.800000000000004,66.00291345698658,6.378177500461198
25.85,65.23589605422325,6.139269118661608
25.900000000000002,68.67815156197724,4.8872008797451105
25.950000000000003,66.33945492609614,5.000898072214328
26.000000000000004,65.48651728455191,6.681766376693625
26.050000000000004,68.52735367784909,8.680647311817008
26.1,67.52492964297336,6.292185065538649
26.150000000000002,67.9730662765556,9.576044068563515
26.200000000000003,67.933116328345,4.7807588151844325
26.250000000000004,66.66981842897687,6.7113268753582584
26.300000000000004,68.61590621247363,6.472739147936922
26.35,68.08673421855227,5.8369217888250295
26.400000000000002,66.30300539901764,7.474268287233451
26.450000000000003,67.5025651582092,4.293117961909543
26.500000000000004,68.04704751195736,5.9732789264278745
26.550000000000004,66.27343582282263,6.231718122819727
26.6,66.16932352816937,7.4875087917939505
26.650000000000002,65.44101029029677,4.9976488684709635
26.700000000000003,67.18810244502832,1.9417607563308685
26.750000000000004,70.40108902673605,7.804928634803388
26.800000000000004,66.21489310324884,7.657767788779765
26.85,68.53853595400884,7.77734320473345
26.900000000000002,65.68357038636253,5.882452468106332
26.950000000000003,63.24146995285516,2.3956816870936586
27.000000000000004,66.42692175145858,6.683131905638364
27.050000000000004,66.89847214837434,8.490406240842038
27.1,68.65678982014799,5.454021529818208
27.150000000000002,67.98770557723496,5.071679011658667
27.200000000000003,65.44811091927356,6.139408923345714
27.250000000000004,66.3142049036022,6.42710860863715
27.300000000000004,65.53755716361336,5.777032032147761
27.35,65.15764085534106,7.304641391383897
27.400000000000002,65.16233909995182,8.057382727850065
27.450000000000003,64.75203556162032,5.02712676078738
27.500000000000004,64.9052845440117,6.594134223050078
27.550000000000004,70.09527692272825,6.285276628470434
27.6,67.5016756674711,4.48679476488565
27.650000000000002,65.31928529929206,8.30442252387607
27.700000000000003,66.5918850568082,6.813080588634511
27.750000000000004,66.48072211132957,7.896049826925842
27.800000000000004,67.52243030421597,5.381517490513854
27.85,65.3127023690243,5.877492174435675
27.900000000000002,63.46569833219041,5.8381708489154835
27.950000000000003,67.8824253421922,7.079830501485377
28.000000000000004,67.80257531407959,6.553968628255133
28.050000000000004,66.09137727628205,8.24943843819309
28.1,69.26433649999221,5.711381241363012
28.150000000000002,65.97484738048567,5.887855926984189
28.200000000000003,67.31239291230763,5.011397730307252
28.250000000000004,63.38754734570389,5.745269535528155
28.300000000000004,69.83015308804649,5.598348359545345
28.35,66.54577021355847,8.911116298070237
28.400000000000002,64.5588928320213,4.523038418887843
28.450000000000003,67.42454022127934,7.751626984533415
28.500000000000004,66.95619527919622,7.956921713571975
28.550000000000004,69.2116368669418,4.895383809611586
28.6,67.11980890347144,5.092014260750632
28.650000000000002,67.84423647263748,5.644268975836976
28.700000000000003,66.66344626098468,7.139045779483581
28.750000000000004,69.69120444132737,5.570757673694179
28.800000000000004,65.86291381323707,4.552548019406681
28.85,65.99739640840873,7.919804482002581
28.900000000000002,66.12709269423964,6.361854160607239
28.950000000000003,68.10285936423271,4.4337074310836115
29.000000000000004,68.29686132793722,7.453692359510567
29.050000000000004,66.12988102901788,5.9389929764572456
29.1,67.14750886888156,6.414421935580716
29.150000000000002,69.55310508296247,5.4764204863018255
29.200000000000003,69.58183023437662,7.502348297373401
29.250000000000004,70.56063226221673,5.1009468485154645
29.300000000000004,66.70785819122102,5.882294749389248
29.35,68.98366234995873,7.794947228414019
29.400000000000002,66.28759221811578,8.412559711419087
29.450000000000003,65.72916684021119,5.158205605196974
29.500000000000004,67.70273448638719,6.702706125493218
29.550000000000004,66.8278655465221,4.1885778338016895
29.6,65.50553648363997,5.430081066224643
29.650000000000002,66.84044832012175,7.357532779806731
29.700000000000003,64.94585462614907,4.289250752790606
29.750000000000004,66.7615201890563,6.291011048441366
29.800000000000004,67.02760364955414,6.379864056162619
29.85,68.88725635659624,7.134633860797312
29.900000000000002,68.15683395374367,4.9354121699531674
29.950000000000003,67.09855275936087,5.350206748139678
30.000000000000004,69.23744865385657,7.779281038576974
30.050000000000004,65.9698767001785,5.520290511981561
30.1,66.51192284481894,6.478850277028365
30.150000000000002,65.44180424540163,7.745507965892679
30.200000000000003,67.23356140581473,5.3645291300512055
30.250000000000004,65.09314216311692,6.374834076736868
30.300000000000004,67.29325641515436,6.055729202721848
30.35,66.05831551082134,4.260328651007166
30.400000000000002,66.86908539037393,5.60230649007619
30.450000000000003,63.31989600387808,8.717724009405636
30.500000000000004,68.63881625558855,8.24717075620079
30.550000000000004,65.5312018804196,6.194511512292249
30.6,65.77915876145728,3.672641779094014
30.650000000000002,65.20775861493678,7.387510016830155
30.700000000000003,67.37310278049351,4.559072660837418
30.750000000000004,66.71254653873228,5.7306682510120766
30.800000000000004,65.36000617605642,4.730377738609544
30.85,66.31151502058688,6.067512417651754
30.900000000000002,66.15188811915802,6.1455935258488035
30.950000000000003,68.21331180952875,5.001406063646824
31.000000000000004,68.33983264671087,6.93494479540677
31.050000000000004,67.94230056880511,4.638461106718674
31.1,67.21206525440252,6.860103547198292
31.150000000000002,66.06560338042347,4.976175136435007
31.200000000000003,63.62651055729342,6.679574941649687
31.250000000000004,66.2836845555419,6.561421652187529
31.300000000000004,66.64618393928842,3.835497844870359
31.35,67.75353248590893,5.808061819536608
31.400000000000002,66.19196356717295,4.644604121758256
31.450000000000003,65.19121911204377,5.098497814539935
31.500000000000004,66.54850184450514,6.840768164558132
31.550000000000004,66.60323804287522,5.036017783320652
31.6,66.33592351180998,7.0166030252426115
31.650000000000002,68.69697755857757,5.550202445474549
31.700000000000003,65.0217998583385,7.420922773560282
