s,lift,drag
4.95,2.0037919259531636,2.057845896615482
5,1.0043443231026776,2.7899622888179483
5.05,0.8711431196831714,2.7605663724961254
5.1,2.9260272898907536,2.5684217337119457
5.15,1.6130231394596843,2.080932020636906
5.2,3.2651561940386205,2.3926795485109102
5.25,1.3643349009438632,3.132899827279121
5.3,1.6138607795684772,2.100252793440614
5.35,1.7284396369804544,2.227812987219769
5.4,1.3807312474003552,0.6749452022239438
5.45,1.306210086645799,1.3068577559703334
5.5,2.1451995850957184,2.5142493866604285
5.55,0.9026900078353968,0.9321687393551922
5.6,2.61325344340967,2.137937581427706
5.65,0.11925138260762247,1.8857947026039827
5.7,0.7242822411753519,2.90647846893505
5.75,1.000475484834257,2.5604565744484535
5.8,1.559683645392354,1.7423842528753104
5.85,2.0213943056965697,2.9889213108821973
5.9,0.3214295200287839,2.447736771399585
5.95,1.6166376157651547,2.241532733394095
6,1.3974367087834634,3.187197530833127
6.05,2.8706371377334547,2.4415111253974207
6.1,2.692323884994799,3.1593787864172866
6.15,2.0758883023317205,2.062971465391555
6.2,0.9995310203270535,2.730089888110395
6.25,0.9489840104301959,2.9615285493665953
6.3,1.2489461743313952,1.6338203264769282
6.35,2.638532626739435,1.9478437385760259
6.4,2.8229511064584383,0.9579601160968912
6.45,1.9039184713602915,2.1010663401037144
6.5,0.833396595999226,1.586938478196279
6.55,2.148341402844066,1.9414729970322508
6.6,1.2490405971095315,1.6823449794983674
6.65,1.6944930012951942,1.8741391398218963
6.7,1.2506077260395574,1.7528408228764027
6.75,1.7681262184445412,1.6714517734661074
6.8,2.040183465586521,1.8248438634773354
6.85,1.6917022804587967,3.3440302159159767
6.9,1.4613771902012513,1.3929803146886106
6.95,1.6823915497953779,2.9536439321772012
7,0.7093611438585394,1.5175018934199709
7.05,1.2441867628635537,2.4528453350522534
7.1,1.3313051484981224,1.4244078877622508
7.15,1.9113518670748557,1.2852551183192609
7.2,0.33128655372149723,2.568986700682899
7.25,0.8771362406932617,2.0257118938128986
7.3,1.8150707653878686,0.921973393899564
7.35,1.4314536281107704,2.805405726575011
7.4,2.1867770749659883,1.7007947198401712
7.45,1.4365021806688159,2.3115947930615315
7.5,1.7199623497758858,2.4971930529630706
7.55,1.8888623564124543,1.1700693092520182
7.6,0.9227395655578714,1.6229147752851336
7.65,1.385712388495995,3.5174497810036915
7.7,1.5707850504119034,2.7157639329099563
7.75,0.7807212748853682,0.9812447464054171
7.8,1.6607689987441618,1.9274684395053945
7.85,1.478521236473202,1.2268873304593175
7.9,1.9708232370624206,3.07437088749573
7.95,1.3049785380060286,2.187249216338554
8,1.4653804365940437,1.9475422966790576
8.05,1.5860269838025176,3.0459729372127677
8.1,1.7983490440631098,3.131012421112844
8.15,1.6057263429192785,0.25751243638519816
8.2,0.8931795207117599,2.746465871445542
8.25,1.7928623006806297,1.8556403546704696
8.3,1.5201352986707688,2.7895101776395954
8.35,1.9152166583229133,1.482799641290459
8.4,1.34204344503746,2.72280704478037
8.45,2.110499697460888,1.4625494038624174
8.5,3.405609163277047,2.45893665259928
8.55,1.7119968956900098,1.1500781300525413
8.6,2.855884926020007,2.2580708919696866
8.65,1.6730675569410813,3.9539570499065184
8.7,1.4962498611341526,3.216983998316133
8.75,0.4167031364752531,2.942894514826247
8.8,0.7255417732526799,1.3147600233998746
8.85,3.2367749215951997,3.299223935673137
8.9,3.7177978405839474,2.9174778795292964
8.95,1.4484280216043157,1.7291657695779892
9,1.5090429716355795,1.913082190907916
9.05,0.6830258045395742,1.6790209977083757
9.1,2.4893953537827596,2.8918107174159338
9.15,1.8324404558694498,1.463614804102387
9.2,1.4652862787808307,1.9042468587415344
9.25,0.6671796018936489,1.2418358659055229
9.3,2.611056415438849,2.8053417305608845
9.35,1.8973139016186602,0.9237018512421282
9.4,2.176899880117049,1.1574400766249384
9.45,1.7992477758578362,0.898114898241252
9.5,2.726175118246127,1.6600289636397831
9.55,1.6689355642516177,2.4356923577687395
9.6,2.1526042382929615,1.0434808362035843
9.65,2.0913435608831987,3.443359048258588
9.7,1.3282805899353787,2.3673997120365997
9.75,1.2857461205853131,1.8148077355315588
9.8,0.2030620571676176,2.2427558921876996
9.85,2.893510753516124,2.540860910340243
9.9,0.8475783462897294,2.338763291536652
9.95,0.8578622071288047,2.4076003037504767
10,1.5331091482968564,2.1970053967394474
10.05,1.3057717710756473,2.5135042213117265
10.1,2.5405026279568275,2.0943728071936434
10.15,1.847740861022266,1.994399896253297
10.2,2.324040107426458,0.9263585965167445
10.25,1.2649175555716452,3.225058692008695
10.3,0.41263548991186827,1.694438103916911
10.35,2.5802387498802015,2.9002263413129885
10.4,1.0204198012935914,1.6925045570992754
10.45,2.721461250552623,3.2605567954819072
10.5,2.024884760951794,1.4300128882160077
10.55,0.668065653688283,1.7667876675422682
10.6,1.8122417500917325,2.120910810888997
10.65,1.3790827086149329,2.2267180089585747
10.7,1.3623704792890172,2.7766492595454313
10.75,0.8694422148113119,3.545996335495775
10.8,1.6261663372227957,2.8978482194067667
10.85,2.5699825590391123,2.105613999015213
10.9,1.701894302824888,2.1194532255584586
10.95,1.0186663725054124,0.655387334881792
11,1.5008557522480332,2.6323211789224934
11.05,1.4332479835307939,2.7486307440000872
11.1,1.730597525437671,3.48800592290121
11.15,0.7019618579225739,1.6793433040290657
11.2,1.7553307383970913,1.138353843819644
11.25,0.9707332022083753,2.2356166093417675
11.3,2.680209306175192,1.5037045691068949
11.35,1.6372016026149052,1.1762085858693716
11.4,1.429492631046343,1.507761994536999
11.45,0.47296795332482267,2.0859571351609794
11.5,3.0508662865115848,2.5524860467927954
11.55,2.0106464332167864,2.637125897133976
11.6,2.0121071194347895,2.902349802343362
11.65,1.2710733601698068,2.0892112543152104
11.7,1.7047826680689977,1.1845984056624708
11.75,1.0923217929672429,2.444415305687513
11.8,2.5705707639020714,2.42085284731788
11.85,1.949331759957773,1.7818818645709065
11.9,2.799530672674029,2.0094609665320644
11.95,2.401073911728323,2.0450988027546644
12,2.1702040476463074,2.470338239226165
12.05,0.41899389081862737,1.1300508874722028
12.1,2.7028325640552864,2.293003949280578
12.15,0.9500471623779085,3.281254527251776
12.2,1.813735689310859,0.8223701686929175
12.25,3.77177899318254,1.6656109572849571
12.3,3.3058091812613415,2.9511560777380055
12.35,4.558763237719931,4.470040900458952
12.4,1.4169565137594535,1.7914285898218485
12.45,2.02707755890497,2.841122922796183
12.5,0.5016866598151566,0.8419093222987064
12.55,0.6193387051491244,1.4372536073501063
12.6,1.8709538403293222,2.2220841063280155
12.65,2.072762108898868,0.7725434210771517
12.7,3.186155588316537,2.6978623809596094
12.75,2.493105497266641,3.5257398929413957
12.8,2.9096042515621185,0.7477030091200653
12.85,1.6576240210073119,3.4239004502846573
12.9,3.333722240532034,1.2383695563545785
12.95,1.2122028955939028,1.1695113761775229
13,0.21147828078443565,1.1835743626688757
13.05,3.460242221710352,2.3124128570107123
13.1,0.05287640063343216,1.8607669858161342
13.15,2.495770323970299,2.140785788026533
13.2,0.3218547541080477,1.9502311212014156
13.25,3.32929830869625,1.4968476763851157
13.3,1.2502875257508088,2.4859862835586615
13.35,0.7146083351870824,1.4167346778822705
13.4,2.094846159958061,1.9506229576255782
13.45,1.3701187204695713,1.7280469169279682
13.5,1.437965169999845,2.909107859173002
13.55,1.3303921680875588,3.2929021963212426
13.6,1.8914298063569521,1.747028739783694
13.65,2.2746941890970978,2.8368027190866894
13.7,0.9615111913172987,3.7036375274023365
13.75,0.6302474397083085,2.6281456841554642
13.8,3.17614467574021,2.6233387509950195
13.85,0.6124370790084106,2.93348305011022
13.9,3.384198943830654,1.9355848731718308
13.95,1.3557131284477357,1.3504766086063613
14,1.9846647252043847,2.850949693110896
14.05,1.5909196475290723,2.022240994287236
14.1,2.1659168788332495,2.241741278070978
14.15,1.9034557139442863,1.531180092866645
14.2,0.8555296977371574,0.2484062010232048
14.25,2.0443435329406263,2.78861997563844
14.3,1.479254083214865,2.433759906656391
14.35,2.2440733784256484,2.036784426537804
14.4,1.309430935755338,0.8997151975282192
14.45,1.8384395954522068,2.2209096151771135
14.5,3.535317400754608,1.6109891038341297
14.55,1.4503246726307313,1.635875062863079
14.6,1.2043684789594218,2.943039264431337
14.65,1.9377630902323955,2.9343893991182255
14.7,1.6617125512779705,2.502706502149768
14.75,1.0036782769685546,1.9357052177598004
14.8,1.1951547247142276,2.2642646192262657
14.85,3.0390834922173973,1.9249303097245514
14.9,2.8457139924090944,1.4482441090228648
14.95,1.8868097227903102,1.838576854592199
15,1.2427648423284055,2.3717459980893962
15.05,2.6974766760911697,2.343877142501357
15.1,1.88281303423451,2.327988057201898
15.15,1.6112879791544987,4.167626071363386
15.2,2.4791319185195344,0.43498856812760683
15.25,2.410243555677945,0.7934956306662507
15.3,1.8537064696825634,2.6879344590916805
15.35,2.3915896879118117,2.185990654049613
15.4,1.7670150986592486,2.41531361063264
15.45,1.3795716913428162,1.4657711753310687
15.5,3.175393178538733,0.6519861253703009
15.55,0.16278139986282988,2.3261095598026467
15.6,1.8122596263638466,2.5793555517806173
15.65,1.3117651610834726,0.6646287826251007
15.7,1.3802243414910975,3.180186603081607
15.75,1.7976792638911916,3.343125193077589
15.8,0.9567318819205868,1.9830176348833692
15.85,2.317556887262885,3.120651865340529
15.9,1.0429729865573214,2.1023165285759826
15.95,2.868288518047091,2.268522973829361
16,1.336757094358065,2.704651776351804
16.05,2.7717275987754872,2.1251619273466074
16.1,2.0366952916001493,2.8772533342230187
16.150000000000002,0.49835743319511105,1.7537348728647033
16.200000000000003,3.034442318693928,1.0862935900897877
16.250000000000004,3.1034258535878205,2.3105712913870775
16.3,1.4251311640534738,3.922987970702006
16.35,2.7927502770879533,2.5373385351104414
16.400000000000002,2.3412519827648226,2.3660346775273284
16.450000000000003,2.5095189121852224,0.29220511877107935
16.500000000000004,0.42413090702539535,1.7160036921288904
16.55,0.554421620320583,2.994805788185357
16.6,0.6294350327826674,1.8785090435164369
16.650000000000002,2.6063121390805755,2.067164932980273
16.700000000000003,2.159190068054897,2.1152544214853823
16.750000000000004,3.2746155925317075,1.7083315772775194
16.8,0.7704095841498865,0.538278122512095
16.85,0.9090697808293451,3.012618885806477
16.900000000000002,2.309427944149035,1.5913013469335446
16.950000000000003,0.7903076507469611,0.9163179361572227
17.000000000000004,1.619588685869998,1.613302277892177
17.05,1.6335001848348827,2.203052713016607
17.1,2.521944771002625,2.0948210873074813
17.150000000000002,1.0785317858502013,2.1574336460074712
17.200000000000003,1.9635405963184132,2.836250215804706
17.250000000000004,2.46017816063428,1.5804203648099229
17.3,2.0712219694426777,2.135859173259628
17.35,3.017889757276364,1.1290275232901936
17.400000000000002,1.796222504281063,2.3676282592702025
17.450000000000003,1.5371126862205586,3.344284586086422
17.500000000000004,1.9412706073024406,3.155746303928095
17.55,0.9603530152107287,2.9345334012028843
17.6,2.1573224080058573,2.876334309425257
17.650000000000002,3.1536260944392174,2.9544107036442595
17.700000000000003,3.0876942039815445,3.361134041801604
17.750000000000004,0.8559741348190449,1.2231903458470939
17.8,1.0900146711146281,4.759219087040563
17.85,1.4692404245681407,2.453252419917007
17.900000000000002,1.884916837402213,4.420401631923475
17.950000000000003,2.028151736158075,4.014510131081559
18.000000000000004,0.28657242402747113,3.0583690739199403
18.05,1.5140609310459858,1.5917764087489585
18.1,2.451686334826694,2.6550603096802
18.15,2.61446944139215,2.1161096324272
18.200000000000003,3.1605919828080937,2.1215803814268694
18.250000000000004,2.1577567650924143,4.579963338632945
18.3,1.115590187466028,2.5193750682830123
18.35,1.8649664518529012,2.2232296698353133
18.4,1.9518519208653542,2.2734922396109107
18.450000000000003,2.2399969580254,0.6099573545964732
18.500000000000004,2.564002404524874,1.4871143080748783
18.55,2.3077248146710714,0.8506724585599297
18.6,0.23623945737123173,2.7664833630126098
18.65,2.647540933916952,2.2263096369748405
18.700000000000003,2.8194673788337643,1.2386925966866023
18.750000000000004,2.7898450001940622,3.4945161147001125
18.8,0.8688309956322466,3.0194174467831676
18.85,1.323497237045333,2.597779033677461
18.9,1.809941040416419,2.733091045308559
18.950000000000003,0.8141734818071413,1.2369641549802823
19.000000000000004,0.5615941938791912,1.880129068108746
19.05,3.0981385013663854,2.569529896163897
19.1,1.26188869262119,1.2665048576420888
19.15,2.2594234245723244,4.480566222383674
19.200000000000003,2.3435769778954088,3.311416657528249
19.250000000000004,1.6162615359069754,3.1430429617918696
19.300000000000004,1.7566627191445703,2.2386795579445806
19.35,0.22916052310785176,0.9972434300801343
19.4,2.0417136160426996,3.1345059901291146
19.450000000000003,2.8349624708516834,3.39699165109525
19.500000000000004,1.6208550158659536,2.461204405670017
19.550000000000004,1.9760929022507712,1.774332409858662
19.6,0.9947937308694703,2.699057363725445
19.65,2.704450249367388,2.5925158772539794
19.700000000000003,2.304452936845836,1.5270680957563794
19.750000000000004,1.0146167963620953,1.6784555126144889
19.800000000000004,1.910611030074692,2.3784047159179877
19.85,1.3871866617974362,3.030440628942894
19.9,2.6885361514173356,4.100294310350007
19.950000000000003,1.0394770543890737,1.2524028136371432
20.000000000000004,1.7511575615328359,1.7101683332761364
20.050000000000004,2.2983634009713665,3.334404456794646
20.1,2.333833952437966,2.284077340994978
20.15,1.2384538721626717,2.727521564443938
20.200000000000003,3.0960043062263605,1.4506902299201239
20.250000000000004,2.8851248953953927,1.9121902195325573
20.300000000000004,3.2545779584946737,2.4672755855774584
20.35,0.6084754046858255,1.4012750932906348
20.4,1.5919247660286837,3.216659708884048
20.450000000000003,1.4962672733171323,1.1224965043770112
20.500000000000004,0.8566633070874863,2.9019445770659544
20.550000000000004,0.36195385918939116,2.3323945648622493
20.6,1.5708391574795098,1.0835633381528331
20.65,0.9528519163369534,3.6325333158942943
20.700000000000003,0.9026077594817383,2.3428318333698117
20.750000000000004,1.8243620717169393,1.8611508079951866
20.800000000000004,1.018074056394978,2.6810088183280154
20.85,0.4641191470119945,2.031263989468978
20.9,1.7252194305910908,1.9549363691389037
20.950000000000003,1.4289423954220748,1.616308021961044
21.000000000000004,2.7758657196987775,2.682602361280181
21.050000000000004,1.1008658092964423,1.2903049583244828
21.1,1.358797689254865,2.3171953268511016
21.15,2.4769441200485387,2.0439182228771045
21.200000000000003,0.6033256304505525,1.9046907060516791
21.250000000000004,2.7246133927197507,2.7647284040774327
21.300000000000004,2.2451130680132865,2.548142829318591
21.35,1.6746008243507178,1.9805910622443974
21.4,2.7158982778068097,2.6361912458361494
21.450000000000003,2.590783378986386,0.7985556292236773
21.500000000000004,1.8492247642754165,1.3808099538108989
21.550000000000004,2.1792945686185163,2.264802669310571
21.6,1.6243548827303718,3.4747578695369734
21.65,0.8273819440653927,1.2133276226313368
21.700000000000003,0.8494330500399951,0.8346779679091609
21.750000000000004,2.4375726868218734,2.265874170969261
21.800000000000004,2.69701265202062,2.202160739310348
21.85,2.5021043349341934,0.996038169955497
21.9,0.8522474642753248,2.1930756232653437
21.950000000000003,1.70909856771299,1.957378082943093
22.000000000000004,1.3782545498649978,2.3394404752844977
22.050000000000004,1.9980037339616583,1.2897127607493766
22.1,0.8852420929849247,1.7009792017797047
22.15,2.5851642010059415,1.6209421989319694
22.200000000000003,2.903338256729575,3.159990759985991
22.250000000000004,2.1431833212216724,1.759065858665465
22.300000000000004,0.873687690856776,1.8808320652597328
22.35,2.415209915859748,0.6418941786569538
22.4,1.4274104395930656,2.2296966875903994
22.450000000000003,2.943129338014163,1.6668703807712748
22.500000000000004,1.6460129632276304,2.9384877689978626
22.550000000000004,0.39009364100784905,3.032451809613376
22.6,2.1335965786976834,1.8712253533584005
22.65,2.197852779027908,0.9294626759907266
22.700000000000003,2.053037571393692,1.8937372837953603
22.750000000000004,0.7824104281908302,2.190365712422726
22.800000000000004,0.45211702251979313,1.4063304410263218
22.85,1.1028076563355709,1.6282474516352796
22.9,1.2542183918443728,2.5873607182713663
22.950000000000003,2.282041564602277,3.411081309414504
23.000000000000004,1.1522532937063992,1.123255495610734
23.050000000000004,0.23170598599484193,1.726634706146017
23.1,1.4152244805479142,0.29263009622692204
23.15,2.1884066836087186,2.85890437027422
23.200000000000003,1.9064953974734538,2.725303758692273
23.250000000000004,2.84999587928572,2.965483659330606
23.300000000000004,2.3741210627566116,2.2114379497495085
23.35,2.5735814079452863,1.7385414067993064
23.4,1.6427068750746772,0.47781924585947255
23.450000000000003,1.9323049428862147,2.7291900196927745
23.500000000000004,2.8389684118045873,3.220705258488718
23.550000000000004,2.1315266954270427,2.7313470692448636
23.6,2.782010560534161,1.65736790130337
23.65,2.210609141730622,1.5488411099803125
23.700000000000003,0.4242186291400236,2.1070084304734547
23.750000000000004,1.7408671685331016,2.1378856409452203
23.800000000000004,0.6974249809847561,2.548699686659279
23.85,2.317727989220738,3.2424272420383677
23.9,0.5460766083407981,3.133106545666701
23.950000000000003,1.0354029292824776,2.49006954726213
24.000000000000004,2.019369385150339,1.2698512859539748
24.050000000000004,2.3107107817090657,1.4740849920250085
24.1,1.150251218317741,1.2002674413099368
24.15,1.1765714279097885,3.0802790912388414
24.200000000000003,1.203141362265606,0.8078781437763733
24.250000000000004,1.5870509027855721,1.349885116002028
24.300000000000004,2.1554566214859507,2.3594346134598245
24.35,1.7761967842371797,2.9174838558443623
24.4,1.6201560120846334,2.513071162778707
24.450000000000003,1.3858057947659583,2.7763243746004034
24.500000000000004,2.342426430316612,1.9122068396322232
24.550000000000004,2.4379468675328293,1.6003566918314003
24.6,2.7733268157905604,0.743271194382303
24.65,0.8053236435348876,2.1480410925588505
24.700000000000003,1.7657201813550705,3.3155290538658955
24.750000000000004,1.4595658577774708,2.3486786333405876
24.800000000000004,1.2284315604918885,3.37800328383177
24.85,1.2194456823970423,2.5641946986672703
24.9,1.595408229250426,2.375043074854592
24.950000000000003,2.6807625034577365,1.4846810256944187
25.000000000000004,1.7715495596476838,2.339064082237794
25.050000000000004,3.096082071329177,1.3617136334104787
25.1,0.6905138271156351,3.125305636414404
25.15,0.2894447637054586,1.3434820579483873
25.200000000000003,2.977224201145907,1.6819486588479349
25.250000000000004,2.5018700899418764,3.236207463510352
25.300000000000004,1.0867481932531968,1.629490173051201
25.35,2.1468976919225002,3.137259637603825
25.4,1.5529988999520152,2.0471421168325703
25.450000000000003,0.5858213693703043,1.8766801910166502
25.500000000000004,1.8904225933659704,1.8870145920335235
25.550000000000004,3.446725664177051,2.9353119475923815
25.6,2.057444831134547,0.9263944209286812
25.65,1.3356602682717835,0.9357833894884746
25.700000000000003,1.3917747781975303,2.638086267749361
25.750000000000004,1.7292705005329179,3.2491884610347803
25.800000000000004,2.2286288557193767,3.950149471245213
25.85,1.6990309957449257,2.88980599440203
25.9,0.10296319887128691,2.89459291846059
25.950000000000003,0.7187251489668279,3.140306532194245
26.000000000000004,1.947725272230115,1.5980006038496675
26.050000000000004,1.0951825207659893,2.0487104294969987
26.1,0.9272361595361335,2.306379535701163
26.15,1.5797191032424165,2.1474429146315908
26.200000000000003,2.1863179951632805,3.4630516170778796
26.250000000000004,3.8064585331007055,3.228460426708234
26.300000000000004,1.233015353002336,3.441220457522281
26.35,3.2787192761048183,3.2108888953791825
26.4,2.1690167917600327,3.1282364088553285
26.450000000000003,2.5454642174221513,0.9279588578770359
26.500000000000004,2.0830456292147934,2.7076660197049005
26.550000000000004,1.718260099872941,0.656466501986827
26.6,1.5868405961608787,2.2587240274752065
26.65,2.5348349081869275,2.59657921433801
26.700000000000003,0.29982724884826517,1.568525325666655
26.750000000000004,3.043010843109504,3.4118413950552835
26.800000000000004,1.8280579676178719,2.46631472604811
26.85,1.3568118379120069,1.8926170441596397
26.9,2.337314980806218,2.6589287846660876
26.950000000000003,2.016395285561838,2.5720546075451556
27.000000000000004,1.9301600494761502,3.231501101009067
27.050000000000004,0.2558182537603356,3.007412307788561
27.1,2.0332851648032166,3.510734483459171
27.15,2.6956992587803903,1.9263436493263384
27.200000000000003,0.8475677663475257,1.4190737928153454
27.250000000000004,2.5871490780113326,3.506968744676154
27.300000000000004,2.0085043190442553,1.8560117876938305
27.35,1.6327923997072409,2.5661317722872443
27.4,1.2982958893524748,2.852208392543974
27.450000000000003,3.7836601652164497,0.9445999632925192
27.500000000000004,1.4813080872000493,2.6268320283948574
27.550000000000004,1.4233667995030657,1.496972542609858
27.6,0.9432979128418382,1.4624281072968577
27.65,1.7644790746154526,4.370003785841784
27.700000000000003,2.646474318574825,0.8402950276289731
27.750000000000004,1.987283476966748,1.4065567325749582
27.800000000000004,0.7183983981577104,0.8142366909276894
27.85,0.03989676870602521,3.1593779058747358
27.9,1.5674362190145568,1.4562411334465386
27.950000000000003,2.22780064287579,2.0600688682844837
28.000000000000004,2.640515548985978,2.6249856506791365
28.050000000000004,1.6383502586146468,3.1927164246029367
28.1,2.154373318527181,3.595902893663425
28.15,2.601232757579905,0.9780321620807093
28.200000000000003,2.1284786026836198,2.2536765008949216
28.250000000000004,2.1989609497137903,3.5432835508855947
28.300000000000004,1.510160914452379,3.11295548412006
28.35,0.8252811111054063,2.6398708564238396
28.4,2.5706757086736634,2.564202613195314
28.450000000000003,2.3976733124537546,4.044586277001667
28.500000000000004,2.3146126408695067,3.2161927621364437
28.550000000000004,1.2766200021310583,1.7008782337570312
28.6,1.3424275255172262,2.089537676492797
28.65,1.4467857452587718,1.2516674073794518
28.700000000000003,2.0421882281144463,1.9861513264872594
28.750000000000004,3.1924421407957233,1.9105779447936275
28.800000000000004,1.6226149347477816,1.1108161893915178
28.85,0.06961005055409505,2.864725049991528
28.9,2.069982893328313,2.8878544375977984
28.950000000000003,2.307716314338743,3.7023653799572087
29.000000000000004,0.2727434999203792,3.0162039738041884
29.050000000000004,1.742054383875,2.5407093651933654
29.1,2.1932503659440683,3.859416475433664
29.15,1.8922253927207935,1.390536254405214
29.200000000000003,0.05666825196960312,2.672272898386746
29.250000000000004,2.6910536944502015,1.8201326883772257
29.300000000000004,1.7513768925301,0.7063502122548264
29.35,0.49146778246414236,0.7065223107771225
29.4,1.7545070726814265,2.0248983374537657
29.450000000000003,1.6099313143150156,2.593585046874775
29.500000000000004,0.3131667957164333,2.4968092070173036
29.550000000000004,3.4664666730698226,2.0813771555841036
29.6,1.5895184515027319,2.295223035067819
29.65,2.719072231781866,2.1608370703055497
29.700000000000003,0.9655435465404528,1.45654868591502
29.750000000000004,0.7488935998713983,1.520503356678955
29.800000000000004,1.4114219334659115,2.4659917779485596
29.85,1.864068607759668,3.5903623039554624
29.9,1.5777576793865777,2.2468522904238855
29.950000000000003,0.09671098588022628,4.094022979625373
30.000000000000004,0.9209085285547066,1.3966750245996384
30.050000000000004,2.3740320344664783,2.4826195584474156
30.1,1.2573469672750213,2.348413961772914
30.15,1.3787386054008612,1.9907666972724742
30.200000000000003,0.18779357991883736,2.9117741026272115
30.250000000000004,1.3555803510664193,1.122377044632513
30.300000000000004,0.6142177063990815,2.0674675871740744
30.35,2.662661528323614,2.2128396351444914
30.4,1.0099002618803725,2.9192218864424926
30.450000000000003,1.8822783350174643,1.518675679573312
30.500000000000004,2.3686856119931794,0.20026138350549116
30.550000000000004,1.651537254965839,3.097770548135301
30.6,1.2277732091810443,3.014992572247013
30.65,3.014127792245508,3.0822537437209605
30.700000000000003,1.5403093083515451,2.0163777043682067
30.750000000000004,1.4856830847695182,0.05506914004857823
